IRIS;DISP_TP6020;DISP_Q120;DISP_MED20;DISP_Q320;DISP_EQ20;DISP_D120;DISP_D220;DISP_D320;DISP_D420;DISP_D620;DISP_D720;DISP_D820;DISP_D920;DISP_RD20;DISP_S80S2020;DISP_GI20;DISP_PACT20;DISP_PTSA20;DISP_PCHO20;DISP_PBEN20;DISP_PPEN20;DISP_PPAT20;DISP_PPSOC20;DISP_PPFAM20;DISP_PPMINI20;DISP_PPLOGT20;DISP_PIMPOT20;DISP_NOTE20
930070108;38,2;11660;15130;19390;0,51;9360;11130;12020;13640;16600;18170;20950;24370;2,6;3,1;0,224;71,9;65,4;6,3;0,2;13,4;2,0;22,2;8,4;9,4;4,4;-9,5;0
930070109;29,7;12700;16060;20550;0,49;10250;12060;13460;14650;17540;19650;21950;24750;2,4;2,7;0,199;69,3;s;s;s;19,7;1,4;18,5;7,0;8,0;3,5;-8,9;0
930070110;27,4;12900;18490;25230;0,67;9490;11980;14230;16490;21180;23800;27590;34110;3,6;4,4;0,287;80,1;74,0;3,6;2,5;19,1;6,2;9,6;4,0;3,6;2,0;-15,0;0
930070111;25,3;13390;18940;25880;0,66;9830;12200;14440;16480;21490;24430;27440;33350;3,4;4,0;0,265;73,6;67,7;3,8;2,1;24,1;5,7;10,6;3,9;4,8;1,9;-14,0;0
930070112;27,0;13020;18610;25710;0,68;9820;12070;14000;16550;20840;23830;27800;32880;3,3;4,1;0,272;76,8;70,5;3,5;2,8;21,8;6,5;9,4;3,8;3,5;2,1;-14,5;0
930070113;20,9;14410;20420;27690;0,65;10480;13190;15680;18000;23280;26410;29390;34740;3,3;4,1;0,271;78,3;72,8;3,2;2,3;22,7;7,1;7,6;3,1;3,0;1,5;-15,7;0
930070114;28,6;13020;17070;22550;0,56;9500;11810;13590;14950;18780;21240;23980;28120;3,0;3,4;0,238;82,3;76,0;5,3;1,0;11,7;2,4;15,0;5,7;6,2;3,1;-11,4;0
930070115;26,2;13230;17980;23800;0,59;9340;11920;14160;16300;19920;22100;25300;30500;3,3;3,8;0,258;71,6;66,1;3,6;1,9;25,1;5,4;11,3;4,8;4,7;1,8;-13,4;0
930070116;27,4;12850;19120;26100;0,69;9330;11660;14030;16530;21890;24380;28100;33040;3,5;4,4;0,285;76,1;71,0;3,2;1,9;22,1;7,0;9,5;3,4;4,1;2,0;-14,7;0
930070117;24,0;13690;20240;27290;0,67;9640;12730;15130;17510;22700;25760;29520;34720;3,6;4,3;0,273;71,4;65,0;3,3;3,1;28,8;7,5;7,8;3,3;3,2;1,3;-15,5;0
930070118;29,9;12450;17160;22500;0,59;8650;11270;13440;15200;18800;21270;24370;29110;3,4;4,1;0,267;74,2;69,3;3,8;1,1;19,1;5,1;13,6;4,7;6,4;2,5;-12,0;0
930070119;33,3;11980;16690;22690;0,64;8940;11090;12940;14800;18700;21290;24660;29470;3,3;4,0;0,268;74,0;67,5;4,3;2,2;20,1;5,2;12,8;5,0;5,3;2,5;-12,1;0
930070120;42,1;11400;14580;19240;0,54;8970;10440;12010;12950;16250;18140;20550;23650;2,6;3,1;0,224;68,0;62,4;5,3;0,3;16,5;1,6;22,2;6,7;10,5;5,0;-8,3;0
930070121;35,1;11940;15860;20620;0,55;8710;11070;12510;14320;17360;19360;21980;26360;3,0;3,4;0,235;68,7;62,8;5,2;0,7;19,1;2,6;19,4;6,6;8,7;4,1;-9,8;0
930080101;29,1;12820;16860;22320;0,56;9330;12040;13600;15190;18730;20930;23860;28750;3,1;3,9;0,258;84,0;77,5;4,2;2,3;11,8;3,9;12,6;4,7;5,0;2,9;-12,3;0
930080102;26,1;13060;18250;25570;0,69;9070;12100;14060;16420;20700;23660;28260;33760;3,7;4,4;0,284;77,5;69,5;4,3;3,7;20,1;7,7;9,5;3,3;4,3;1,9;-14,8;0
930080103;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930080104;33,2;12030;16560;21780;0,59;8820;10860;12890;14540;18410;20440;23220;27530;3,1;3,7;0,251;68,8;60,4;4,8;3,6;21,0;3,0;17,7;5,1;9,3;3,3;-10,5;0
930080106;28,9;12630;17490;23920;0,65;9600;11700;13630;15480;19910;22490;25880;30600;3,2;3,8;0,262;84,0;76,4;4,5;3,1;10,9;3,7;14,4;5,7;5,7;3,0;-13,0;0
930080107;32,1;11980;17540;22350;0,59;8690;10540;12960;15040;19080;21100;24000;28440;3,3;4,3;0,272;70,5;63,8;4,7;2,0;22,1;6,5;13,2;5,3;5,6;2,3;-12,3;0
930080108;s;10530;14290;18560;0,56;8480;9760;11310;12970;15810;17690;19570;24030;2,8;3,3;0,230;63,1;s;s;s;16,0;1,1;27,6;8,1;14,5;5,0;-7,8;0
930080109;46,3;10840;13880;17850;0,51;8410;10230;11510;12610;15110;16550;19310;22810;2,7;3,1;0,220;63,0;57,3;5,5;0,2;14,3;1,4;28,6;9,0;14,5;5,1;-7,3;0
930080110;32,3;12110;16460;22070;0,61;8680;11190;13010;14750;18410;20760;23480;28750;3,3;3,8;0,259;75,4;69,7;4,7;1,0;16,5;4,5;15,2;5,4;6,8;3,0;-11,6;0
930080111;34,5;11930;15470;20130;0,53;8830;11140;12570;14220;16950;19020;21660;26060;3,0;3,4;0,234;70,4;64,1;4,9;1,4;17,6;2,1;19,8;6,7;9,0;4,1;-9,9;0
930080112;38,2;11780;15240;19700;0,52;9060;10910;12420;13770;16850;18520;21170;25580;2,8;3,3;0,233;66,3;60,9;4,8;0,6;20,2;2,6;20,3;5,6;10,2;4,5;-9,4;0
930080113;42,1;11040;14390;18970;0,55;8480;10370;11700;13120;16270;17920;20400;24360;2,9;3,4;0,234;72,6;66,2;5,5;0,9;13,8;2,3;20,7;6,8;9,8;4,1;-9,4;0
930080114;40,2;11140;15040;20140;0,60;8420;10410;11920;13410;16950;18960;21460;25700;3,1;3,6;0,247;75,6;69,2;4,3;2,1;14,4;2,0;18,4;6,9;7,9;3,6;-10,4;0
930080115;39,1;11310;15340;20960;0,63;8180;10420;11870;13520;17550;19970;22880;26960;3,3;3,9;0,265;75,3;68,8;4,5;2,0;17,5;2,8;15,8;5,3;6,8;3,7;-11,4;0
930080116;30,2;12680;16590;21980;0,56;9590;11810;13440;14860;18270;20350;23180;27900;2,9;3,4;0,238;71,2;66,2;4,7;0,3;18,8;5,2;16,0;5,4;7,3;3,3;-11,2;0
930080117;46,7;10420;13990;18770;0,60;7820;9610;11150;12420;15600;17440;19460;23270;3,0;3,6;0,241;64,6;58,2;5,6;0,8;19,6;1,7;22,2;6,8;10,8;4,6;-8,1;0
930080118;34,4;12260;16000;21450;0,57;9800;11430;13120;14550;17660;20450;23680;27680;2,8;3,3;0,235;80,5;74,2;4,7;1,6;10,7;1,7;17,9;6,1;8,2;3,6;-10,8;0
930080119;29,9;12570;17090;23010;0,61;9730;11740;13460;15110;18900;21470;25010;29430;3,0;3,6;0,253;83,6;78,1;4,3;1,2;12,4;3,4;13,4;5,1;5,6;2,7;-12,8;0
930080120;32,1;12260;16290;20910;0,53;9090;11160;13030;14530;17830;19710;22260;26090;2,9;3,3;0,232;76,2;69,6;5,6;1,0;14,6;1,9;17,6;5,5;7,9;4,2;-10,3;0
930100101;35,3;11710;16110;22220;0,65;8810;10750;12750;14470;18230;20920;23950;28270;3,2;3,8;0,255;72,8;66,1;4,8;1,9;20,7;3,0;14,5;5,4;6,4;2,7;-11,0;0
930100102;s;11480;14460;18950;0,52;9130;10800;12220;13260;15740;17710;20440;24120;2,6;3,0;0,220;67,9;s;s;s;14,8;1,3;24,5;9,6;10,0;4,9;-8,5;0
930100103;51,2;10500;13380;17260;0,51;7850;9580;11220;12250;14510;16350;18440;21360;2,7;3,3;0,227;56,6;s;s;s;17,8;1,2;31,4;8,4;15,8;7,2;-7,0;0
930100104;41,6;11070;14500;19100;0,55;8360;10420;11840;13180;15910;18070;20310;23800;2,8;3,4;0,238;64,3;57,3;5,8;1,2;18,1;1,7;24,1;7,1;11,9;5,1;-8,2;0
930100105;32,0;12410;16820;22260;0,59;9380;11370;13210;14860;18880;20450;23570;28680;3,1;3,7;0,255;71,8;65,4;5,0;1,4;18,9;4,2;16,6;6,3;7,2;3,1;-11,5;0
930100106;44,9;10130;14160;19700;0,68;6890;9360;10800;12520;15910;18410;21780;25780;3,7;4,5;0,281;69,6;64,1;4,7;0,8;16,4;3,4;20,4;5,8;9,8;4,8;-9,8;0
930100107;35,2;11410;16150;21040;0,60;8700;10950;12470;14140;17930;19880;22030;26030;3,0;3,5;0,243;68,3;61,7;5,6;1,0;22,8;3,1;15,7;5,6;7,4;2,7;-9,9;0
930100108;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930100201;33,6;11500;16770;23840;0,74;8350;10520;12690;14590;19180;21890;26050;32060;3,8;4,9;0,300;73,5;66,6;4,8;2,1;20,5;5,8;14,1;4,5;6,4;3,2;-13,9;0
930100202;27,0;12910;18010;24800;0,66;9480;11860;13890;15880;20370;22900;26680;31610;3,3;4,1;0,270;81,4;74,8;4,6;2,0;17,3;4,4;11,2;4,3;4,4;2,5;-14,3;0
930100203;30,6;12320;18430;26120;0,75;7930;11300;13380;15840;21390;24250;28340;35100;4,4;5,5;0,315;78,5;72,3;3,7;2,5;22,7;5,6;9,0;2,8;4,1;2,1;-15,8;0
930100204;32,4;12050;17360;24720;0,73;8720;11110;13050;14810;19840;22790;26430;31500;3,6;4,4;0,282;77,4;70,4;5,3;1,7;19,3;4,1;12,5;3,9;5,8;2,8;-13,3;0
930100301;15,9;16180;23080;30780;0,63;10760;14900;18190;20370;25870;29330;32860;40260;3,7;4,3;0,272;78,1;71,4;3,4;3,3;26,4;7,5;5,5;2,7;2,0;0,8;-17,5;0
930100302;25,7;13350;18970;26260;0,68;9740;12120;14510;16890;21620;24290;28290;33430;3,4;4,1;0,270;88,2;80,8;4,6;2,8;12,5;3,4;10,7;4,6;4,1;2,0;-14,8;0
930100303;24,3;13600;19820;26140;0,63;9430;12260;14750;17320;22160;24820;28450;35100;3,7;4,3;0,275;83,0;76,5;4,2;2,3;17,7;4,1;9,8;3,7;4,3;1,8;-14,6;0
930100304;40,5;11080;14930;20860;0,66;8220;10150;11920;13290;16790;19390;22360;27250;3,3;4,1;0,275;67,6;60,8;5,4;1,4;20,7;3,5;19,2;5,4;9,9;3,9;-11,0;0
930100305;20,7;14410;21000;28590;0,68;10050;13200;15470;17920;23750;26530;31220;36090;3,6;4,2;0,272;82,0;76,8;3,7;1,5;20,8;5,2;7,6;3,2;3,2;1,2;-15,6;0
930100401;29,6;12610;17190;24350;0,68;8890;11640;13600;15270;19860;22610;26420;31280;3,5;4,3;0,282;69,4;64,0;4,1;1,3;23,4;6,5;13,8;4,4;6,8;2,6;-13,1;0
930100402;35,7;11770;15850;22110;0,65;8650;10760;12560;14000;17680;20270;23490;27150;3,1;3,8;0,257;74,0;65,9;5,6;2,5;16,4;2,3;18,2;6,5;7,9;3,8;-10,9;0
930100403;40,0;11430;14710;20440;0,61;8610;10400;12330;13420;16600;18920;21700;25430;3,0;3,6;0,249;70,4;62,6;6,2;1,6;15,2;1,9;21,9;6,8;10,0;5,1;-9,4;0
930100404;29,4;12820;16870;22450;0,57;8790;11550;13540;15190;18750;21010;23970;28580;3,3;4,0;0,258;77,3;70,0;5,6;1,7;16,8;3,0;15,0;5,3;6,1;3,6;-12,1;0
930100405;25,9;13190;19540;26950;0,70;8850;12320;14520;16980;21560;25300;28220;35150;4,0;4,7;0,292;72,1;65,1;4,0;3,0;25,9;7,0;9,7;3,4;4,6;1,7;-14,7;0
930130101;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930130102;s;13550;17870;24200;0,60;9290;11890;14310;15700;19750;22430;26500;32520;3,5;4,1;0,268;78,0;70,6;4,2;3,2;21,1;3,9;11,6;4,7;4,4;2,5;-14,6;0
930130103;33,2;12090;17520;24390;0,70;8810;10950;12940;14920;19540;22770;26180;31630;3,6;4,9;0,303;83,3;76,1;3,2;4,0;15,1;5,8;11,1;4,3;4,3;2,5;-15,3;0
930130104;37,6;11500;15640;21800;0,66;8980;10680;12410;13790;17390;20670;23520;29100;3,2;4,3;0,281;73,7;68,8;4,3;0,6;20,5;2,8;14,9;5,5;6,6;2,8;-11,9;0
930130105;32,2;11920;17390;25450;0,78;9000;10890;12940;14980;20310;23200;28100;34940;3,9;5,1;0,309;78,5;72,0;4,0;2,5;19,8;6,8;9,9;3,6;3,9;2,4;-15,0;0
930130106;31,1;12280;16870;25150;0,76;8510;11070;13240;15000;19660;23070;27130;32560;3,8;4,8;0,301;86,6;77,6;4,4;4,6;15,6;3,9;10,0;3,3;4,1;2,6;-16,1;0
930130107;46,8;8310;14130;20510;0,86;3870;6560;9970;11990;16470;19140;23130;28510;7,4;8,6;0,355;76,1;69,6;4,8;1,7;19,6;5,6;11,4;3,2;5,4;2,8;-12,7;1
930140101;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930140102;45,8;10460;14020;18180;0,55;7980;9610;11130;12520;15520;17320;19530;24080;3,0;3,5;0,245;66,5;s;s;s;11,6;1,2;28,6;8,6;12,9;7,1;-7,9;0
930140103;43,3;10970;14340;18520;0,53;8680;10130;11740;13120;15910;17480;19910;23770;2,7;3,1;0,223;65,9;59,6;6,0;0,3;13,7;1,3;26,9;8,4;12,5;6,0;-7,8;0
930140104;46,0;10650;13910;17770;0,51;7950;9870;11180;12660;15210;16750;18800;22820;2,9;3,2;0,225;64,0;s;s;s;15,9;1,6;25,9;8,2;12,8;4,9;-7,4;0
930140105;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930140106;32,4;11970;16080;20750;0,55;9030;11120;12990;14300;17720;19380;22170;26000;2,9;3,4;0,231;72,4;65,5;5,8;1,1;17,7;1,6;18,0;6,5;7,3;4,2;-9,7;0
930140107;25,7;13250;20580;27370;0,69;9220;11950;14650;17820;22830;25500;29090;34880;3,8;5,1;0,311;74,6;67,7;4,0;2,9;21,9;11,6;8,1;3,3;3,4;1,4;-16,2;0
930140108;26,5;13220;19270;26940;0,71;9150;11850;14280;16790;21920;24730;29170;36180;4,0;5,4;0,321;82,2;72,1;4,2;5,9;18,4;6,4;8,9;3,4;3,9;1,6;-15,9;0
930140109;61,1;9470;12200;15770;0,52;7270;8820;10100;11040;13360;15020;16590;19420;2,7;3,4;0,233;60,1;54,3;5,4;0,4;6,9;1,3;38,2;14,5;14,4;9,3;-6,5;0
930140110;52,4;10010;13160;16920;0,52;7230;9130;10630;12090;14350;15910;18170;23740;3,3;3,9;0,257;64,5;58,0;5,5;1,0;11,8;2,5;29,5;11,2;11,4;6,9;-8,3;0
930140111;51,0;10120;13190;18920;0,67;7810;9350;10870;11900;14870;16640;20770;24590;3,1;4,1;0,275;67,3;62,2;4,3;0,8;16,4;2,4;23,6;8,6;9,3;5,7;-9,7;0
930140112;26,2;13170;18370;24640;0,62;10030;12290;14130;16370;20570;23010;26110;30500;3,0;3,6;0,250;77,7;72,1;4,1;1,5;18,7;3,6;12,7;6,0;4,3;2,4;-12,7;0
930140113;51,9;10280;13130;17500;0,55;8200;9820;10740;11700;14590;16100;19080;22850;2,8;3,3;0,239;62,6;56,3;5,5;0,8;15,5;2,3;27,9;10,8;10,4;6,7;-8,3;0
930270101;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930270102;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
930270103;33,6;11850;15370;20560;0,57;8640;10960;12920;14040;17010;19280;21860;27150;3,1;3,7;0,251;78,6;72,2;5,0;1,4;12,0;2,9;17,3;6,2;7,2;3,9;-10,8;0
930270104;40,2;11520;14810;20000;0,57;8670;10670;12150;13420;16520;18520;21860;26740;3,1;3,5;0,247;74,2;67,6;5,2;1,4;14,6;2,0;19,3;6,5;8,8;4,0;-10,1;0
930270105;41,2;10790;14700;20510;0,66;7250;9950;11620;13270;16700;18990;21900;26150;3,6;4,5;0,284;76,1;68,8;4,6;2,7;15,4;4,0;15,6;5,2;7,1;3,3;-11,1;0
930270109;41,1;10770;14970;20870;0,67;8050;10030;11520;13240;16930;19510;22340;27370;3,4;4,3;0,279;79,6;73,4;4,5;1,7;12,7;3,7;15,6;5,1;6,6;3,9;-11,6;0
930270110;47,4;10120;13990;18710;0,61;6770;9440;10900;12460;15550;17770;19970;24440;3,6;4,1;0,267;71,9;64,6;5,8;1,5;13,0;1,7;22,7;6,3;11,1;5,3;-9,3;0
930270111;45,9;10630;14070;18420;0,55;7850;10020;11230;12490;15730;17470;19310;22810;2,9;3,2;0,225;68,6;62,2;5,7;0,7;11,5;1,2;26,8;8,0;13,6;5,2;-8,1;0
930270113;37,1;11700;15660;20890;0,59;8510;10780;12440;13870;17310;19540;22460;27260;3,2;3,9;0,262;78,1;70,1;4,4;3,6;14,8;4,0;14,3;5,4;6,1;2,8;-11,2;0
930270114;40,0;11160;14730;19400;0,56;8450;10320;12020;13410;16630;18400;20730;24290;2,9;3,4;0,234;63,6;57,0;5,3;1,3;18,4;2,2;24,4;7,2;12,1;5,1;-8,6;0
930270115;40,7;10960;14640;19410;0,58;8430;10160;11760;13350;16440;18280;21220;25680;3,0;3,6;0,246;70,4;65,1;4,4;0,9;15,5;2,7;21,1;6,6;10,0;4,5;-9,7;0
930270117;38,9;10950;15510;21170;0,66;7530;10070;11780;13590;17570;19800;22570;26720;3,5;4,5;0,280;77,2;70,6;5,1;1,5;15,7;4,5;14,2;4,0;6,8;3,4;-11,6;0
930270118;45,5;10110;14060;19640;0,68;5670;9310;10990;12520;15940;18280;21300;26920;4,8;5,6;0,311;77,2;70,6;4,5;2,1;14,9;6,9;13,1;3,9;6,0;3,2;-12,1;0
930270119;42,0;10540;14360;19180;0,60;8460;10180;11610;13100;15790;17740;20890;25020;3,0;3,6;0,254;67,3;60,3;4,9;2,1;16,7;3,7;22,2;6,6;11,0;4,6;-9,9;0
930290101;32,1;11920;17900;24800;0,72;8570;10720;12890;15290;19760;22760;26710;32110;3,7;4,8;0,299;79,6;74,2;3,8;1,6;17,6;6,5;10,6;3,6;4,8;2,2;-14,3;0
930290102;23,3;13910;20690;28920;0,73;9200;12650;14970;18220;23920;26860;30290;35140;3,8;4,7;0,284;74,3;69,3;2,6;2,4;25,2;7,7;8,0;3,0;3,6;1,4;-15,2;0
930290201;29,8;12380;19040;26740;0,75;9270;11270;13550;15510;21470;24950;28250;34510;3,7;4,5;0,294;79,9;72,9;4,5;2,5;18,3;6,8;9,8;3,5;4,0;2,3;-14,8;0
930290202;21,5;14570;21610;28300;0,64;10160;13260;15880;19210;23950;26620;30060;35750;3,5;4,2;0,277;78,8;72,4;3,7;2,7;24,1;6,9;6,1;2,8;2,3;1,0;-15,9;0
930290203;22,4;14460;20770;27860;0,65;10230;12910;15590;18220;23660;26090;29840;35900;3,5;4,2;0,271;73,7;68,4;3,3;2,0;26,4;7,1;8,1;3,2;3,4;1,5;-15,3;0
930290301;25,9;13260;18750;24980;0,63;9670;12140;14420;16730;21220;23590;26330;30550;3,2;3,7;0,248;84,3;77,3;3,9;3,1;15,0;3,0;10,5;4,5;3,8;2,2;-12,8;0
930290302;26,8;13140;18050;24970;0,66;9380;12080;13860;15730;21160;23470;26460;31800;3,4;3,8;0,255;89,9;85,6;2,6;1,7;9,5;2,7;11,5;3,0;6,1;2,4;-13,6;0
930290401;26,6;12980;18140;24470;0,63;9240;11940;14000;16250;20350;23140;26360;31900;3,5;4,0;0,263;70,5;65,0;3,6;1,9;24,5;5,9;11,9;4,4;5,2;2,3;-12,8;0
930290402;34,2;11540;16950;23900;0,73;8510;10220;12540;14600;19260;22540;26170;30980;3,6;4,7;0,292;73,1;67,0;4,1;2,0;20,4;5,7;13,7;4,7;6,1;2,9;-12,9;0
930290403;27,2;13080;17250;23180;0,59;9740;12030;13980;15490;19090;21850;24720;30180;3,1;3,5;0,243;74,7;68,7;4,4;1,6;17,7;3,7;15,4;4,9;7,2;3,3;-11,5;0
930290501;24,0;13590;20130;27900;0,71;9830;12680;14870;17490;23030;25630;29720;35650;3,6;4,3;0,274;76,4;69,1;4,3;3,0;24,3;7,0;7,7;3,3;3,1;1,3;-15,4;0
930290502;23,6;13970;20150;28290;0,71;9210;12440;15350;18000;23110;26340;30680;36230;3,9;4,7;0,286;76,3;68,0;4,1;4,2;23,2;9,3;7,9;2,9;3,4;1,6;-16,7;0
930290503;24,7;13570;19790;26860;0,67;9510;12190;14840;17340;22340;25430;29380;36040;3,8;4,6;0,290;75,8;71,1;3,5;1,2;22,2;9,1;8,3;3,1;3,4;1,8;-15,4;0
930290601;30,4;12280;17070;22030;0,57;9580;11370;13310;15430;18530;20580;23650;27340;2,9;3,4;0,239;67,0;60,6;4,2;2,2;23,1;3,1;17,3;4,5;9,2;3,6;-10,5;0
930290602;24,4;13630;18160;22910;0,51;10240;12740;14560;16420;19950;21770;24060;28410;2,8;3,2;0,221;74,7;69,1;4,4;1,2;18,6;1,9;15,5;5,3;6,9;3,3;-10,7;0
930290603;25,1;13310;20150;27040;0,68;9160;12130;14590;17410;22790;25470;29090;34480;3,8;4,8;0,296;79,3;72,7;3,6;3,0;19,8;8,8;8,1;2,6;3,6;1,9;-16,0;0
930290604;22,2;13960;20050;26770;0,64;9140;12920;14940;17760;22170;25150;28530;33300;3,6;4,3;0,272;77,5;71,0;3,6;2,9;23,0;6,3;7,9;3,2;3,3;1,4;-14,7;0
930290701;35,4;11830;16550;21800;0,60;9210;10890;12590;14530;18120;20200;23130;27520;3,0;3,4;0,240;63,2;57,6;4,7;0,9;25,5;2,8;18,0;5,7;8,3;4,0;-9,5;0
930290702;42,5;10990;14360;18610;0,53;8690;9940;11730;13160;16040;17490;19880;23840;2,7;3,2;0,228;64,1;s;s;s;17,0;1,6;25,1;7,8;12,2;5,1;-7,8;0
930290703;24,0;13700;20380;27930;0,70;10000;12220;14710;17630;23260;25880;30400;35340;3,5;4,4;0,288;76,5;68,1;2,7;5,7;23,7;8,1;7,9;2,9;3,5;1,5;-16,2;0
930290704;27,7;13040;17910;24150;0,62;8620;11720;13900;15710;20500;22980;25860;31460;3,6;4,2;0,269;75,5;69,0;4,2;2,3;20,8;5,5;11,3;4,1;5,0;2,2;-13,1;0
930290801;s;11530;15430;20050;0,55;8510;10660;12320;13910;17070;18910;21070;24750;2,9;3,3;0,227;68,4;62,6;5,4;0,4;18,4;2,2;20,0;5,4;9,9;4,7;-9,0;0
930290802;40,3;11120;15270;20530;0,62;8510;10360;11820;13410;17190;19220;21930;25730;3,0;3,7;0,259;68,7;63,1;4,3;1,3;19,5;5,3;17,4;5,0;8,4;4,0;-10,9;0
930290803;35,0;11170;15550;22140;0,71;8180;10200;12300;14130;18450;21040;24190;29860;3,7;4,9;0,302;72,6;65,5;4,4;2,7;21,0;7,3;11,9;3,7;5,4;2,8;-12,8;0
930290804;s;6460;9650;15650;0,95;4600;5790;7100;8180;11640;14050;17190;21630;4,7;5,9;0,341;70,5;s;s;s;21,0;2,7;15,1;3,1;7,5;4,5;-9,3;0
930290901;24,8;13480;20090;27430;0,69;9500;12420;14830;17320;22390;25630;28720;33610;3,5;4,0;0,264;81,3;76,6;3,5;1,2;18,6;6,3;9,0;3,6;3,7;1,7;-15,2;0
930290902;30,5;12730;16560;21370;0,52;9900;11710;13370;14990;18380;20160;22510;26990;2,7;3,1;0,222;71,3;66,3;4,3;0,7;17,8;2,2;18,6;7,0;8,1;3,5;-9,9;0
930290903;30,9;12240;18020;25110;0,71;8550;11000;13210;15380;21030;23460;26820;32650;3,8;4,6;0,286;78,6;72,4;4,2;2,0;20,5;4,5;10,3;3,4;4,5;2,4;-13,9;0
930290904;26,5;12980;19210;26230;0,69;8220;11970;14060;16600;22190;24740;28410;32920;4,0;4,6;0,279;78,7;72,8;4,2;1,7;20,6;5,4;9,3;3,3;4,0;2,0;-14,0;0
930300101;28,6;12700;18010;23660;0,61;9370;11570;13770;15980;20170;22400;25300;29260;3,1;3,6;0,242;89,2;83,8;4,5;0,9;8,4;2,3;12,8;4,3;5,9;2,6;-12,7;0
930300102;29,2;12870;17350;22490;0,55;9170;11960;13530;15320;19350;21200;23780;27590;3,0;3,4;0,234;71,8;66,8;4,1;0,9;20,1;2,7;16,6;6,2;7,1;3,3;-11,2;0
930300103;36,2;11400;15750;21150;0,62;8680;10690;12380;14140;17860;19930;22560;26990;3,1;3,6;0,249;72,6;66,4;4,8;1,4;15,8;1,9;20,3;7,7;8,8;3,8;-10,6;0
930300104;31,2;12190;16570;22430;0,62;9380;11060;13280;14630;18490;20550;24120;28180;3,0;3,5;0,245;80,3;74,4;4,9;1,0;13,5;2,6;15,5;6,0;6,5;3,0;-11,9;0
930310101;30,3;12480;17240;23210;0,62;9680;11730;13290;15110;19080;21820;24360;29910;3,1;3,6;0,254;74,2;65,9;5,2;3,1;21,1;2,7;14,2;5,3;6,0;2,9;-12,2;0
930310102;36,9;11890;15200;20300;0,55;8660;10910;12680;13890;16840;18860;22080;26360;3,0;3,5;0,241;69,4;s;s;s;19,0;2,4;19,1;6,7;8,2;4,2;-9,9;0
930310103;34,8;11610;15760;21470;0,63;7900;10720;12680;14100;17310;19730;22620;26870;3,4;4,0;0,256;78,8;72,0;5,3;1,5;12,9;2,1;16,7;6,2;6,9;3,6;-10,5;0
930310104;24,2;13640;19250;26960;0,69;9400;12660;14710;16870;22260;25380;29220;35960;3,8;4,8;0,299;82,6;75,0;4,2;3,4;19,3;6,4;8,3;3,3;3,2;1,8;-16,6;0
930310201;20,0;14970;20920;27570;0,60;10460;13440;16010;18740;23580;25980;29260;35650;3,4;4,0;0,262;84,4;76,6;4,5;3,3;17,8;4,6;8,3;3,5;3,3;1,5;-15,1;0
930310202;23,9;13680;19680;26670;0,66;10010;12560;15140;17330;22170;25030;28340;34390;3,4;4,1;0,268;85,4;77,6;4,7;3,1;15,8;3,9;9,6;3,9;3,6;2,1;-14,7;0
930310203;16,8;15460;21660;30090;0,68;10890;14240;16500;19030;24790;27740;32080;38350;3,5;4,3;0,276;83,5;75,0;3,9;4,6;21,7;6,2;6,4;2,4;2,6;1,4;-17,8;0
930310301;41,1;11170;14950;19540;0,56;8650;10220;11950;13390;16780;18680;20780;25160;2,9;3,4;0,238;69,0;62,9;5,8;0,3;16,9;2,1;21,0;6,5;9,8;4,7;-9,0;0
930310302;36,0;11530;15310;20970;0,62;8850;10690;12410;13880;17290;19130;22190;26290;3,0;3,4;0,238;80,6;74,3;5,3;1,0;10,2;1,7;17,7;6,6;7,4;3,7;-10,2;0
930310303;35,7;11600;15740;21150;0,61;8780;10830;12600;14120;17780;19830;22830;26640;3,0;3,5;0,243;74,2;67,6;5,5;1,1;16,0;1,7;18,4;5,7;7,5;5,2;-10,3;0
930310304;34,5;11840;16360;22710;0,66;8810;10780;12560;14450;18570;21240;24380;28550;3,2;4,0;0,268;75,7;69,5;4,8;1,4;18,2;3,4;14,7;5,1;6,3;3,3;-12,0;0
